,Date,year,month,day,Site,Compound,Source,Location,Result,Units,MCL,Timing
104146,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Malathion,Ground Water,Lower Valley ,0,ug/L,,During
104147,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Methoxychlor,Ground Water,Lower Valley ,0,ug/L,40,During
104148,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Methyl Paraoxon,Ground Water,Lower Valley ,0,ug/L,,During
104149,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Metolachlor,Ground Water,Lower Valley ,0,ug/L,,During
104150,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Metribuzin,Ground Water,Lower Valley ,0,ug/L,,During
104151,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Mevinphos,Ground Water,Lower Valley ,0,ug/L,,During
104152,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Molinate,Ground Water,Lower Valley ,0,ug/L,,During
104153,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Napropamide(Devrinol),Ground Water,Lower Valley ,0,ug/L,,During
104154,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Norflurazon,Ground Water,Lower Valley ,0,ug/L,,During
104155,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Pebulate,Ground Water,Lower Valley ,0,ug/L,,During
104156,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Pentachlorophenol,Ground Water,Lower Valley ,0,ug/L,1,During
104157,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Permethrin,Ground Water,Lower Valley ,0,ug/L,,During
104158,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Phenanthrene,Ground Water,Lower Valley ,0,ug/L,,During
104159,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Prometon,Ground Water,Lower Valley ,0,ug/L,,During
104160,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Prometryn,Ground Water,Lower Valley ,0,ug/L,,During
104161,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Pronamide,Ground Water,Lower Valley ,0,ug/L,,During
104162,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Propachlor,Ground Water,Lower Valley ,0,ug/L,,During
104163,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Propazine,Ground Water,Lower Valley ,0,ug/L,,During
104164,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Pyrene,Ground Water,Lower Valley ,0,ug/L,,During
104165,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Simazine (Princep),Ground Water,Lower Valley ,0,ug/L,4,During
104166,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Simetryn,Ground Water,Lower Valley ,0,ug/L,,During
104167,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Tebuthiuron,Ground Water,Lower Valley ,0,ug/L,,During
104168,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Terbacil,Ground Water,Lower Valley ,0,ug/L,,During
104169,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Terbutryn,Ground Water,Lower Valley ,0,ug/L,,During
104170,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Tetrachlorvinphos,Ground Water,Lower Valley ,0,ug/L,,During
104171,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Triadimefon,Ground Water,Lower Valley ,0,ug/L,,During
104172,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Tricyclazole (Beam),Ground Water,Lower Valley ,0,ug/L,,During
104173,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Trifluralin (Treflan),Ground Water,Lower Valley ,0,ug/L,,During
104174,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Vernolate,Ground Water,Lower Valley ,0,ug/L,,During
104175,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,alpha-BHC,Ground Water,Lower Valley ,0,ug/L,,During
104176,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,alpha-Chlordane,Ground Water,Lower Valley ,0,ug/L,,During
104177,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,beta-BHC,Ground Water,Lower Valley ,0,ug/L,,During
104178,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,bis(2-ethylhexyl)phthalate,Ground Water,Lower Valley ,0,ug/L,,During
104179,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,delta-BHC,Ground Water,Lower Valley ,0,ug/L,,During
104180,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,gamma-BHC (Linda,Ground Water,Lower Valley ,0,ug/L,,During
104181,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,gamma-Chlordane,Ground Water,Lower Valley ,0,ug/L,,During
104182,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,trans-Nonachlor-chlordane,Ground Water,Lower Valley ,0,ug/L,,During
104183,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Calcium,Ground Water,Lower Valley ,44,mg/L,,During
104184,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Magnesium,Ground Water,Lower Valley ,15,mg/L,,During
104185,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Potassium,Ground Water,Lower Valley ,5.8,mg/L,,During
104186,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Silica as SiO2,Ground Water,Lower Valley ,29,mg/L,,During
104187,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Sodium,Ground Water,Lower Valley ,24,mg/L,,During
104188,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Arsenic,Ground Water,Lower Valley ,0,mg/L,0.01,During
104189,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Cadmium,Ground Water,Lower Valley ,0,mg/L,0.005,During
104190,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Selenium,Ground Water,Lower Valley ,0,mg/L,0.05,During
104191,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Chloride,Ground Water,Lower Valley ,29.3,mg/L,,During
104192,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Fluoride,Ground Water,Lower Valley ,0.439,mg/L,4,During
104193,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Nitrate as N,Ground Water,Lower Valley ,0.941,mg/L,10,During
104194,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Nitrite as N,Ground Water,Lower Valley ,0,mg/L,1,During
104195,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Sulfate,Ground Water,Lower Valley ,48,mg/L,,During
104196,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Total Phosphorus,Ground Water,Lower Valley ,0.04,mg/L,,During
104197,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"Alkalinity, Bicarbonate",Ground Water,Lower Valley ,146,mg/L,,During
104198,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,E. coli,Ground Water,Lower Valley ,0,MPN/100mL,,During
104199,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Total Coliform,Ground Water,Lower Valley ,6,MPN/100mL,,During
104200,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,4,5-T",Ground Water,Lower Valley ,0,ug/L,,During
104201,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,4,5-TP (Silvex)",Ground Water,Lower Valley ,0,ug/L,50,During
104202,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,4-D",Ground Water,Lower Valley ,0,ug/L,70,During
104203,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,4-DB",Ground Water,Lower Valley ,0,ug/L,,During
104204,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"3,5-Dichlorobenzoic acid",Ground Water,Lower Valley ,0,ug/L,,During
104205,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Acifluorfen,Ground Water,Lower Valley ,0,ug/L,,During
104206,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Bentazon,Ground Water,Lower Valley ,0,ug/L,,During
104207,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Chloramben,Ground Water,Lower Valley ,0,ug/L,,During
104208,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,DCPA,Ground Water,Lower Valley ,0,ug/L,,During
104209,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Dalapon,Ground Water,Lower Valley ,0,ug/L,200,During
104210,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Dicamba,Ground Water,Lower Valley ,0,ug/L,,During
104211,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Dichloroprop,Ground Water,Lower Valley ,0,ug/L,,During
104212,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Dinoseb,Ground Water,Lower Valley ,0,ug/L,7,During
104213,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Pentachlorophenol,Ground Water,Lower Valley ,0,ug/L,1,During
104214,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Picloram,Ground Water,Lower Valley ,0,ug/L,500,During
104215,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,2',3'4,6-Pentachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
104216,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,2',3,3'4,4',6-Heptachlorobip",Ground Water,Lower Valley ,0,ug/L,,During
104217,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,2',3,3'4,5',6,6'-Octachlorob",Ground Water,Lower Valley ,0,ug/L,,During
104218,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,2'4,4'-Tetrachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
104219,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,2'4,4'5,6'Hexachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
104220,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,3-Dichlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
104221,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,4,5-Trichlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,During
104222,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,4-Dinitrotoluene",Ground Water,Lower Valley ,0,ug/L,,During
104223,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"2,6-Dinitrotoluene",Ground Water,Lower Valley ,0,ug/L,,During
104224,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,2-Chlorobiphenyl,Ground Water,Lower Valley ,0,ug/L,,During
104225,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"4,4'-DDD",Ground Water,Lower Valley ,0,ug/L,,During
104226,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"4,4'-DDE",Ground Water,Lower Valley ,0,ug/L,,During
104227,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,"4,4'-DDT",Ground Water,Lower Valley ,0,ug/L,,During
104228,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Acenaphthylene,Ground Water,Lower Valley ,0,ug/L,,During
104229,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Alachlor,Ground Water,Lower Valley ,0,ug/L,2,During
104230,1/3/2024,2024,1,3,NSCC-Wilson Canyon Basin,Aldrin,Ground Water,Lower Valley ,0,ug/L,,During
